5.0294116093971155	-1.6934194687709692
2.52496991976777	-5.271198010309732
-0.6950265383270988	-6.70230942692524
-3.55724561218922	-9.922310114310122
-7.850574222982374	-8.133420843540733
-10.355015912611734	-6.70230942692524
-12.85945760224108	-7.775642989386867
-15.363899291870425	-9.922310114310122
-18.941673134198055	-13.142310801695004
-25.381666050387807	-13.142310801695004
-30.032772045413736	-12.426755093387243
-34.683878040439666	-10.280087968463988
-37.18831973006901	-9.922310114310122
