-11.510471328361035	33.100904718139844
-9.891037586208782	34.72037329244239
-2.198727310985575	35.53010757959365
-4.223019488675888	42.41284902037947
-11.915329763899095	42.41284902037947
-20.01249847466036	40.793380446076924
-26.895091878807435	37.14957615389622
-29.72910092757388	33.9106390052911
-34.58740215403064	29.05223328238347
-37.826269638335155	23.384093272324563
-41.06513712263966	17.715953262265657
-35.801977460644835	15.286750400811826
-30.943676234188075	14.477016113660554
-29.324242492035822	14.881883257236197
