-6.37169110676011	-48.92627055505073
-13.621069533975373	-45.51479387322529
-13.194635508845051	-39.54470968003076
-17.032541735017844	-31.86888714592351
-17.032541735017844	-27.178106708413523
-19.59114588579969	-22.06089168567536
-32.384166639708965	-21.63445710044718
-33.663468715099896	-17.370111248165372
-31.531298589448355	-10.120723299286311
-27.693392363275564	-1.165597009494519
-23.42905211197248	4.8044871837000045
-15.326805634496608	12.906744303035424
-5.945257081629805	18.87682849622996
4.289159521497609	19.30326308145814
14.097142099494718	20.58256683714268
22.62582260210091	26.97908561556538
29.02233297905553	23.141174348511758
