21.129393899871488	-0.6200859063093418
20.771616515638726	-4.555642302001985
16.83606528907832	-7.060087281079106
13.616068830983451	-9.564532260156241
9.680517604423045	-13.85786651000275
6.818298530560938	-16.720089343233752
6.460521146328176	-20.655645738926395
1.8094151513022467	-25.66453569708065
-1.7683586910253979	-26.022313551234532
-7.850574222982374	-26.022313551234532
-13.21723498647384	-23.875646426311278
-17.152786213034233	-22.80231286384965
-19.65722790266358	-22.44453500969577
-24.308333897689508	-22.086757155541903
-29.317217276948213	-22.80231286384965
-33.252768503508605	-24.233424280465158
