3.6028705319937444	49.824477590945236
1.0983974191303787	56.26468982828794
-8.919495032323098	56.26468982828794
-18.937387483776575	53.76016284709911
-23.946333709503307	50.54005672842777
-24.661897456035703	50.18226715968652
-25.73524307583429	49.10889845346273
-27.881934315431465	46.96216104101518
-29.313061808496244	45.88879233479139
-30.38640742829483	44.09984449108509
-33.2486624144244	41.953107078637515
-25.019679329301894	37.65963225374239
-22.157424343172337	36.58626354751863
-18.22182373724418	34.79731570381233
