-4.988355149120267	43.74436800877126
-4.630577764887505	46.2488129878484
-2.483913459490921	51.61548080015652
2.52496991976777	51.9732586543104
11.469404525586867	50.542147237694905
19.340506978707666	45.53325727954064
23.633835589500837	42.31325659215577
25.06494512643189	41.239923029694125
29.358273737225066	35.873255217386
32.93604757955268	31.579920967539493
35.440489269182024	28.71769813430848
32.220492811087155	28.00214242600072
30.073828505690585	27.64436457184685
25.06494512643189	24.782141738615834
